GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Total,Margin of Error; Total
310M200US17980,17980,"Columbus, GA-AL Metro Area",312936,2415
310M200US18020,18020,"Columbus, IN Metro Area",81162,*****
310M200US18140,18140,"Columbus, OH Metro Area",2021632,*****
310M200US18580,18580,"Corpus Christi, TX Metro Area",450436,2923
310M200US18700,18700,"Corvallis, OR Metro Area",87572,*****
310M200US18880,18880,"Crestview-Fort Walton Beach-Destin, FL Metro Area",262172,*****
310M200US19060,19060,"Cumberland, MD-WV Metro Area",99979,*****
310M200US19100,19100,"Dallas-Fort Worth-Arlington, TX Metro Area",7102165,2017
310M200US19140,19140,"Dalton, GA Metro Area",143781,*****
310M200US19180,19180,"Danville, IL Metro Area",79282,*****
310M200US19300,19300,"Daphne-Fairhope-Foley, AL Metro Area",203709,*****
310M200US19340,19340,"Davenport-Moline-Rock Island, IA-IL Metro Area",384584,991
310M200US19380,19380,"Dayton, OH Metro Area",800909,*****
310M200US19460,19460,"Decatur, AL Metro Area",152680,*****
310M200US19500,19500,"Decatur, IL Metro Area",107303,*****
310M200US19660,19660,"Deltona-Daytona Beach-Ormond Beach, FL Metro Area",623279,*****
310M200US19740,19740,"Denver-Aurora-Lakewood, CO Metro Area",2814330,*****
310M200US19780,19780,"Des Moines-West Des Moines, IA Metro Area",622899,*****
310M200US19820,19820,"Detroit-Warren-Dearborn, MI Metro Area",4302043,*****
310M200US20020,20020,"Dothan, AL Metro Area",148171,*****
310M200US20100,20100,"Dover, DE Metro Area",173533,*****
310M200US20220,20220,"Dubuque, IA Metro Area",97125,*****
310M200US20260,20260,"Duluth, MN-WI Metro Area",279601,*****
310M200US20500,20500,"Durham-Chapel Hill, NC Metro Area",552493,*****
310M200US20700,20700,"East Stroudsburg, PA Metro Area",166397,*****
310M200US20740,20740,"Eau Claire, WI Metro Area",165636,*****
310M200US20940,20940,"El Centro, CA Metro Area",180191,*****
310M200US21060,21060,"Elizabethtown-Fort Knox, KY Metro Area",147877,1846
310M200US21140,21140,"Elkhart-Goshen, IN Metro Area",203474,*****
310M200US21300,21300,"Elmira, NY Metro Area",87071,*****
310M200US21340,21340,"El Paso, TX Metro Area",838019,858
310M200US21500,21500,"Erie, PA Metro Area",278045,*****
310M200US21660,21660,"Eugene, OR Metro Area",362895,*****
310M200US21780,21780,"Evansville, IN-KY Metro Area",315693,*****
310M200US21820,21820,"Fairbanks, AK Metro Area",99631,*****
310M200US22020,22020,"Fargo, ND-MN Metro Area",233836,*****
310M200US22140,22140,"Farmington, NM Metro Area",118737,*****
310M200US22180,22180,"Fayetteville, NC Metro Area",376509,*****
310M200US22220,22220,"Fayetteville-Springdale-Rogers, AR-MO Metro Area",515403,2609
310M200US22380,22380,"Flagstaff, AZ Metro Area",139097,*****
310M200US22420,22420,"Flint, MI Metro Area",410849,*****
310M200US22500,22500,"Florence, SC Metro Area",206448,*****
310M200US22520,22520,"Florence-Muscle Shoals, AL Metro Area",146950,*****
310M200US22540,22540,"Fond du Lac, WI Metro Area",101973,*****
310M200US22660,22660,"Fort Collins, CO Metro Area",333577,*****
310M200US22900,22900,"Fort Smith, AR-OK Metro Area",280241,*****
310M200US23060,23060,"Fort Wayne, IN Metro Area",429820,*****
310M200US23420,23420,"Fresno, CA Metro Area",974861,*****
310M200US23460,23460,"Gadsden, AL Metro Area",103057,*****
310M200US23540,23540,"Gainesville, FL Metro Area",276881,2205
310M200US23580,23580,"Gainesville, GA Metro Area",193535,*****
310M200US23900,23900,"Gettysburg, PA Metro Area",102295,*****
310M200US24020,24020,"Glens Falls, NY Metro Area",126918,*****
310M200US24140,24140,"Goldsboro, NC Metro Area",124132,*****
310M200US24220,24220,"Grand Forks, ND-MN Metro Area",102449,*****
